Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
0.4686,0.2222,0.2332,0.4312,0.0,0.4004,0.2002,2.9084
0.4686,0.2222,0.2332,0.4312,0.2431,0.0,0.2431,2.9084
0.4686,0.2222,0.2332,0.4312,0.2431,0.2002,0.3432,2.9084
0.4686,0.2222,0.2332,0.4312,0.4862,0.0,0.4862,2.9084
0.4686,0.2222,0.2332,0.6468,0.0,0.0,0.0,3.5552
0.4686,0.2222,0.2332,0.6468,0.0,0.2002,0.1001,3.5552
0.4686,0.2222,0.2332,0.6468,0.2431,0.0,0.2431,3.5552
0.4686,0.2222,0.2332,0.8624,0.0,0.0,0.0,4.202
0.4686,0.2222,0.3498,0.0,0.0,0.0,0.0,1.7314
0.4686,0.2222,0.3498,0.0,0.0,0.2002,0.1001,1.7314
0.4686,0.2222,0.3498,0.0,0.0,0.4004,0.2002,1.7314
0.4686,0.2222,0.3498,0.0,0.0,0.6006,0.3003,1.7314
0.4686,0.2222,0.3498,0.0,0.2431,0.0,0.2431,1.7314
0.4686,0.2222,0.3498,0.0,0.2431,0.2002,0.3432,1.7314
0.4686,0.2222,0.3498,0.0,0.2431,0.4004,0.4433,1.7314
0.4686,0.2222,0.3498,0.0,0.4862,0.0,0.4862,1.7314
0.4686,0.2222,0.3498,0.0,0.4862,0.2002,0.5863,1.7314
0.4686,0.2222,0.3498,0.0,0.7293,0.0,0.7293,1.7314
0.4686,0.2222,0.3498,0.2156,0.0,0.0,0.0,2.3782
0.4686,0.2222,0.3498,0.2156,0.0,0.2002,0.1001,2.3782
0.4686,0.2222,0.3498,0.2156,0.0,0.4004,0.2002,2.3782
0.4686,0.2222,0.3498,0.2156,0.2431,0.0,0.2431,2.3782
0.4686,0.2222,0.3498,0.2156,0.2431,0.2002,0.3432,2.3782
0.4686,0.2222,0.3498,0.2156,0.4862,0.0,0.4862,2.3782
0.4686,0.2222,0.3498,0.4312,0.0,0.0,0.0,3.025
0.4686,0.2222,0.3498,0.4312,0.0,0.2002,0.1001,3.025
0.4686,0.2222,0.3498,0.4312,0.2431,0.0,0.2431,3.025
0.4686,0.2222,0.3498,0.6468,0.0,0.0,0.0,3.6718
0.4686,0.2222,0.4664,0.0,0.0,0.0,0.0,1.848
0.4686,0.2222,0.4664,0.0,0.0,0.2002,0.1001,1.848
0.4686,0.2222,0.4664,0.0,0.0,0.4004,0.2002,1.848
0.4686,0.2222,0.4664,0.0,0.2431,0.0,0.2431,1.848
0.4686,0.2222,0.4664,0.0,0.2431,0.2002,0.3432,1.848
0.4686,0.2222,0.4664,0.0,0.4862,0.0,0.4862,1.848
0.4686,0.2222,0.4664,0.2156,0.0,0.0,0.0,2.4948
0.4686,0.2222,0.4664,0.2156,0.0,0.2002,0.1001,2.4948
0.4686,0.2222,0.4664,0.2156,0.2431,0.0,0.2431,2.4948
0.4686,0.2222,0.4664,0.4312,0.0,0.0,0.0,3.1416
0.6204,0.4444,0.0,0.0,0.0,0.0,0.6204,0.8888
0.4686,0.4444,0.0,0.0,0.0,0.2002,0.1001,1.826
0.4686,0.4444,0.0,0.0,0.0,0.4004,0.2002,1.826
0.4686,0.4444,0.0,0.0,0.0,0.6006,0.3003,1.826
0.4686,0.4444,0.0,0.0,0.0,0.8008,0.4004,1.826
0.4686,0.4444,0.0,0.0,0.2431,0.0,0.2431,1.826
0.4686,0.4444,0.0,0.0,0.2431,0.2002,0.3432,1.826
0.4686,0.4444,0.0,0.0,0.2431,0.4004,0.4433,1.826
0.4686,0.4444,0.0,0.0,0.2431,0.6006,0.5434,1.826
0.4686,0.4444,0.0,0.0,0.2431,0.8008,0.6435,1.826
0.4686,0.4444,0.0,0.0,0.4862,0.0,0.4862,1.826
0.4686,0.4444,0.0,0.0,0.4862,0.2002,0.5863,1.826
0.4686,0.4444,0.0,0.0,0.4862,0.4004,0.6864,1.826
0.4686,0.4444,0.0,0.0,0.4862,0.6006,0.7865,1.826
0.4686,0.4444,0.0,0.0,0.7293,0.0,0.7293,1.826
0.4686,0.4444,0.0,0.0,0.7293,0.2002,0.8294,1.826
0.4686,0.4444,0.0,0.0,0.7293,0.4004,0.9295,1.826
0.4686,0.4444,0.0,0.0,0.9724,0.0,0.9724,1.826
0.4686,0.4444,0.0,0.0,0.9724,0.2002,1.0725,1.826
0.4686,0.4444,0.0,0.2156,0.0,0.0,0.0,2.4728
0.4686,0.4444,0.0,0.2156,0.0,0.2002,0.1001,2.4728
0.4686,0.4444,0.0,0.2156,0.0,0.4004,0.2002,2.4728
0.4686,0.4444,0.0,0.2156,0.0,0.6006,0.3003,2.4728
0.4686,0.4444,0.0,0.2156,0.0,0.8008,0.4004,2.4728
0.4686,0.4444,0.0,0.2156,0.2431,0.0,0.2431,2.4728
0.4686,0.4444,0.0,0.2156,0.2431,0.2002,0.3432,2.4728
0.4686,0.4444,0.0,0.2156,0.2431,0.4004,0.4433,2.4728
0.4686,0.4444,0.0,0.2156,0.2431,0.6006,0.5434,2.4728
0.4686,0.4444,0.0,0.2156,0.4862,0.0,0.4862,2.4728
0.4686,0.4444,0.0,0.2156,0.4862,0.2002,0.5863,2.4728
0.4686,0.4444,0.0,0.2156,0.4862,0.4004,0.6864,2.4728
0.4686,0.4444,0.0,0.2156,0.7293,0.0,0.7293,2.4728
0.4686,0.4444,0.0,0.2156,0.7293,0.2002,0.8294,2.4728
0.4686,0.4444,0.0,0.2156,0.9724,0.0,0.9724,2.4728
0.4686,0.4444,0.0,0.4312,0.0,0.0,0.0,3.1196
0.4686,0.4444,0.0,0.4312,0.0,0.2002,0.1001,3.1196
0.4686,0.4444,0.0,0.4312,0.0,0.4004,0.2002,3.1196
0.4686,0.4444,0.0,0.4312,0.0,0.6006,0.3003,3.1196
0.4686,0.4444,0.0,0.4312,0.2431,0.0,0.2431,3.1196
0.4686,0.4444,0.0,0.4312,0.2431,0.2002,0.3432,3.1196
0.4686,0.4444,0.0,0.4312,0.2431,0.4004,0.4433,3.1196
0.4686,0.4444,0.0,0.4312,0.4862,0.0,0.4862,3.1196
0.4686,0.4444,0.0,0.4312,0.4862,0.2002,0.5863,3.1196
0.4686,0.4444,0.0,0.4312,0.7293,0.0,0.7293,3.1196
0.4686,0.4444,0.0,0.6468,0.0,0.0,0.0,3.7664
0.4686,0.4444,0.0,0.6468,0.0,0.2002,0.1001,3.7664
0.4686,0.4444,0.0,0.6468,0.0,0.4004,0.2002,3.7664
0.4686,0.4444,0.0,0.6468,0.2431,0.0,0.2431,3.7664
0.4686,0.4444,0.0,0.6468,0.2431,0.2002,0.3432,3.7664
0.4686,0.4444,0.0,0.6468,0.4862,0.0,0.4862,3.7664
0.4686,0.4444,0.0,0.8624,0.0,0.0,0.0,4.4132
0.4686,0.4444,0.0,0.8624,0.0,0.2002,0.1001,4.4132
0.4686,0.4444,0.0,0.8624,0.2431,0.0,0.2431,4.4132
0.4686,0.4444,0.1166,0.0,0.0,0.0,0.0,1.9426
0.4686,0.4444,0.1166,0.0,0.0,0.2002,0.1001,1.9426
0.4686,0.4444,0.1166,0.0,0.0,0.4004,0.2002,1.9426
0.4686,0.4444,0.1166,0.0,0.0,0.6006,0.3003,1.9426
0.4686,0.4444,0.1166,0.0,0.0,0.8008,0.4004,1.9426
0.4686,0.4444,0.1166,0.0,0.2431,0.0,0.2431,1.9426
0.4686,0.4444,0.1166,0.0,0.2431,0.2002,0.3432,1.9426
0.4686,0.4444,0.1166,0.0,0.2431,0.4004,0.4433,1.9426
0.4686,0.4444,0.1166,0.0,0.2431,0.6006,0.5434,1.9426
0.4686,0.4444,0.1166,0.0,0.4862,0.0,0.4862,1.9426
0.4686,0.4444,0.1166,0.0,0.4862,0.2002,0.5863,1.9426
0.4686,0.4444,0.1166,0.0,0.4862,0.4004,0.6864,1.9426
0.4686,0.4444,0.1166,0.0,0.7293,0.0,0.7293,1.9426
0.4686,0.4444,0.1166,0.0,0.7293,0.2002,0.8294,1.9426
0.4686,0.4444,0.1166,0.0,0.9724,0.0,0.9724,1.9426
0.4686,0.4444,0.1166,0.2156,0.0,0.0,0.0,2.5894
0.4686,0.4444,0.1166,0.2156,0.0,0.2002,0.1001,2.5894
0.4686,0.4444,0.1166,0.2156,0.0,0.4004,0.2002,2.5894
0.4686,0.4444,0.1166,0.2156,0.0,0.6006,0.3003,2.5894
0.4686,0.4444,0.1166,0.2156,0.2431,0.0,0.2431,2.5894
0.4686,0.4444,0.1166,0.2156,0.2431,0.2002,0.3432,2.5894
0.4686,0.4444,0.1166,0.2156,0.2431,0.4004,0.4433,2.5894
0.4686,0.4444,0.1166,0.2156,0.4862,0.0,0.4862,2.5894
0.4686,0.4444,0.1166,0.2156,0.4862,0.2002,0.5863,2.5894
0.4686,0.4444,0.1166,0.2156,0.7293,0.0,0.7293,2.5894
0.4686,0.4444,0.1166,0.4312,0.0,0.0,0.0,3.2362
0.4686,0.4444,0.1166,0.4312,0.0,0.2002,0.1001,3.2362
0.4686,0.4444,0.1166,0.4312,0.0,0.4004,0.2002,3.2362
0.4686,0.4444,0.1166,0.4312,0.2431,0.0,0.2431,3.2362
0.4686,0.4444,0.1166,0.4312,0.2431,0.2002,0.3432,3.2362
0.4686,0.4444,0.1166,0.4312,0.4862,0.0,0.4862,3.2362
0.4686,0.4444,0.1166,0.6468,0.0,0.0,0.0,3.883
0.4686,0.4444,0.1166,0.6468,0.0,0.2002,0.1001,3.883
0.4686,0.4444,0.1166,0.6468,0.2431,0.0,0.2431,3.883
0.4686,0.4444,0.1166,0.8624,0.0,0.0,0.0,4.5298
0.4686,0.4444,0.2332,0.0,0.0,0.0,0.0,2.0592
0.4686,0.4444,0.2332,0.0,0.0,0.2002,0.1001,2.0592
0.4686,0.4444,0.2332,0.0,0.0,0.4004,0.2002,2.0592
0.4686,0.4444,0.2332,0.0,0.0,0.6006,0.3003,2.0592
0.4686,0.4444,0.2332,0.0,0.2431,0.0,0.2431,2.0592
0.4686,0.4444,0.2332,0.0,0.2431,0.2002,0.3432,2.0592
0.4686,0.4444,0.2332,0.0,0.2431,0.4004,0.4433,2.0592
0.4686,0.4444,0.2332,0.0,0.4862,0.0,0.4862,2.0592
0.4686,0.4444,0.2332,0.0,0.4862,0.2002,0.5863,2.0592
0.4686,0.4444,0.2332,0.0,0.7293,0.0,0.7293,2.0592
0.4686,0.4444,0.2332,0.2156,0.0,0.0,0.0,2.706
0.4686,0.4444,0.2332,0.2156,0.0,0.2002,0.1001,2.706
0.4686,0.4444,0.2332,0.2156,0.0,0.4004,0.2002,2.706
0.4686,0.4444,0.2332,0.2156,0.2431,0.0,0.2431,2.706
0.4686,0.4444,0.2332,0.2156,0.2431,0.2002,0.3432,2.706
0.4686,0.4444,0.2332,0.2156,0.4862,0.0,0.4862,2.706
0.4686,0.4444,0.2332,0.4312,0.0,0.0,0.0,3.3528
0.4686,0.4444,0.2332,0.4312,0.0,0.2002,0.1001,3.3528
0.4686,0.4444,0.2332,0.4312,0.2431,0.0,0.2431,3.3528
0.4686,0.4444,0.2332,0.6468,0.0,0.0,0.0,3.9996
0.4686,0.4444,0.3498,0.0,0.0,0.0,0.0,2.1758
0.4686,0.4444,0.3498,0.0,0.0,0.2002,0.1001,2.1758
0.4686,0.4444,0.3498,0.0,0.0,0.4004,0.2002,2.1758
0.4686,0.4444,0.3498,0.0,0.2431,0.0,0.2431,2.1758
0.4686,0.4444,0.3498,0.0,0.2431,0.2002,0.3432,2.1758
0.4686,0.4444,0.3498,0.0,0.4862,0.0,0.4862,2.1758
0.4686,0.4444,0.3498,0.2156,0.0,0.0,0.0,2.8226
0.4686,0.4444,0.3498,0.2156,0.0,0.2002,0.1001,2.8226
0.4686,0.4444,0.3498,0.2156,0.2431,0.0,0.2431,2.8226
0.4686,0.4444,0.3498,0.4312,0.0,0.0,0.0,3.4694
0.4686,0.4444,0.4664,0.0,0.0,0.0,0.0,2.2924
0.4686,0.4444,0.4664,0.0,0.0,0.2002,0.1001,2.2924
0.4686,0.4444,0.4664,0.0,0.2431,0.0,0.2431,2.2924
0.4686,0.4444,0.4664,0.2156,0.0,0.0,0.0,2.9392
0.4686,0.6666,0.0,0.0,0.0,0.0,0.0,2.2704
0.4686,0.6666,0.0,0.0,0.0,0.2002,0.1001,2.2704
0.4686,0.6666,0.0,0.0,0.0,0.4004,0.2002,2.2704
0.4686,0.6666,0.0,0.0,0.0,0.6006,0.3003,2.2704
0.4686,0.6666,0.0,0.0,0.0,0.8008,0.4004,2.2704
0.4686,0.6666,0.0,0.0,0.2431,0.0,0.2431,2.2704
0.4686,0.6666,0.0,0.0,0.2431,0.2002,0.3432,2.2704
0.4686,0.6666,0.0,0.0,0.2431,0.4004,0.4433,2.2704
0.4686,0.6666,0.0,0.0,0.2431,0.6006,0.5434,2.2704
0.4686,0.6666,0.0,0.0,0.4862,0.0,0.4862,2.2704
0.4686,0.6666,0.0,0.0,0.4862,0.2002,0.5863,2.2704
0.4686,0.6666,0.0,0.0,0.4862,0.4004,0.6864,2.2704
0.4686,0.6666,0.0,0.0,0.7293,0.0,0.7293,2.2704
0.4686,0.6666,0.0,0.0,0.7293,0.2002,0.8294,2.2704
0.4686,0.6666,0.0,0.0,0.9724,0.0,0.9724,2.2704
0.4686,0.6666,0.0,0.2156,0.0,0.0,0.0,2.9172
0.4686,0.6666,0.0,0.2156,0.0,0.2002,0.1001,2.9172
0.4686,0.6666,0.0,0.2156,0.0,0.4004,0.2002,2.9172
0.4686,0.6666,0.0,0.2156,0.0,0.6006,0.3003,2.9172
0.4686,0.6666,0.0,0.2156,0.2431,0.0,0.2431,2.9172
0.4686,0.6666,0.0,0.2156,0.2431,0.2002,0.3432,2.9172
0.4686,0.6666,0.0,0.2156,0.2431,0.4004,0.4433,2.9172
0.4686,0.6666,0.0,0.2156,0.4862,0.0,0.4862,2.9172
0.4686,0.6666,0.0,0.2156,0.4862,0.2002,0.5863,2.9172
0.4686,0.6666,0.0,0.2156,0.7293,0.0,0.7293,2.9172
0.4686,0.6666,0.0,0.4312,0.0,0.0,0.0,3.564
0.4686,0.6666,0.0,0.4312,0.0,0.2002,0.1001,3.564
0.4686,0.6666,0.0,0.4312,0.0,0.4004,0.2002,3.564
0.4686,0.6666,0.0,0.4312,0.2431,0.0,0.2431,3.564
0.4686,0.6666,0.0,0.4312,0.2431,0.2002,0.3432,3.564
0.4686,0.6666,0.0,0.4312,0.4862,0.0,0.4862,3.564
0.4686,0.6666,0.0,0.6468,0.0,0.0,0.0,4.2108
0.4686,0.6666,0.0,0.6468,0.0,0.2002,0.1001,4.2108
0.4686,0.6666,0.0,0.6468,0.2431,0.0,0.2431,4.2108
0.4686,0.6666,0.0,0.8624,0.0,0.0,0.0,4.8576
0.4686,0.6666,0.1166,0.0,0.0,0.0,0.0,2.387
0.4686,0.6666,0.1166,0.0,0.0,0.2002,0.1001,2.387
0.4686,0.6666,0.1166,0.0,0.0,0.4004,0.2002,2.387
0.4686,0.6666,0.1166,0.0,0.0,0.6006,0.3003,2.387
0.4686,0.6666,0.1166,0.0,0.2431,0.0,0.2431,2.387
0.4686,0.6666,0.1166,0.0,0.2431,0.2002,0.3432,2.387
0.4686,0.6666,0.1166,0.0,0.2431,0.4004,0.4433,2.387
0.4686,0.6666,0.1166,0.0,0.4862,0.0,0.4862,2.387
0.4686,0.6666,0.1166,0.0,0.4862,0.2002,0.5863,2.387
0.4686,0.6666,0.1166,0.0,0.7293,0.0,0.7293,2.387
0.4686,0.6666,0.1166,0.2156,0.0,0.0,0.0,3.0338
0.4686,0.6666,0.1166,0.2156,0.0,0.2002,0.1001,3.0338
0.4686,0.6666,0.1166,0.2156,0.0,0.4004,0.2002,3.0338
0.4686,0.6666,0.1166,0.2156,0.2431,0.0,0.2431,3.0338
0.4686,0.6666,0.1166,0.2156,0.2431,0.2002,0.3432,3.0338
0.4686,0.6666,0.1166,0.2156,0.4862,0.0,0.4862,3.0338
0.4686,0.6666,0.1166,0.4312,0.0,0.0,0.0,3.6806
0.4686,0.6666,0.1166,0.4312,0.0,0.2002,0.1001,3.6806
0.4686,0.6666,0.1166,0.4312,0.2431,0.0,0.2431,3.6806
0.4686,0.6666,0.1166,0.6468,0.0,0.0,0.0,4.3274
0.4686,0.6666,0.2332,0.0,0.0,0.0,0.0,2.5036
0.4686,0.6666,0.2332,0.0,0.0,0.2002,0.1001,2.5036
0.4686,0.6666,0.2332,0.0,0.0,0.4004,0.2002,2.5036
0.4686,0.6666,0.2332,0.0,0.2431,0.0,0.2431,2.5036
0.4686,0.6666,0.2332,0.0,0.2431,0.2002,0.3432,2.5036
0.4686,0.6666,0.2332,0.0,0.4862,0.0,0.4862,2.5036
0.4686,0.6666,0.2332,0.2156,0.0,0.0,0.0,3.1504
0.4686,0.6666,0.2332,0.2156,0.0,0.2002,0.1001,3.1504
0.4686,0.6666,0.2332,0.2156,0.2431,0.0,0.2431,3.1504
0.4686,0.6666,0.2332,0.4312,0.0,0.0,0.0,3.7972
0.4686,0.6666,0.3498,0.0,0.0,0.0,0.0,2.6202
0.4686,0.6666,0.3498,0.0,0.0,0.2002,0.1001,2.6202
0.4686,0.6666,0.3498,0.0,0.2431,0.0,0.2431,2.6202
0.4686,0.6666,0.3498,0.2156,0.0,0.0,0.0,3.267
0.4686,0.6666,0.4664,0.0,0.0,0.0,0.0,2.7368
0.4686,0.8888,0.0,0.0,0.0,0.0,0.0,2.7148
0.4686,0.8888,0.0,0.0,0.0,0.2002,0.1001,2.7148
0.4686,0.8888,0.0,0.0,0.0,0.4004,0.2002,2.7148
0.4686,0.8888,0.0,0.0,0.0,0.6006,0.3003,2.7148
0.4686,0.8888,0.0,0.0,0.2431,0.0,0.2431,2.7148
0.4686,0.8888,0.0,0.0,0.2431,0.2002,0.3432,2.7148
0.4686,0.8888,0.0,0.0,0.2431,0.4004,0.4433,2.7148
0.4686,0.8888,0.0,0.0,0.4862,0.0,0.4862,2.7148
0.4686,0.8888,0.0,0.0,0.4862,0.2002,0.5863,2.7148
0.4686,0.8888,0.0,0.0,0.7293,0.0,0.7293,2.7148
0.4686,0.8888,0.0,0.2156,0.0,0.0,0.0,3.3616
0.4686,0.8888,0.0,0.2156,0.0,0.2002,0.1001,3.3616
0.4686,0.8888,0.0,0.2156,0.0,0.4004,0.2002,3.3616
0.4686,0.8888,0.0,0.2156,0.2431,0.0,0.2431,3.3616
0.4686,0.8888,0.0,0.2156,0.2431,0.2002,0.3432,3.3616
0.4686,0.8888,0.0,0.2156,0.4862,0.0,0.4862,3.3616
0.4686,0.8888,0.0,0.4312,0.0,0.0,0.0,4.0084
0.4686,0.8888,0.0,0.4312,0.0,0.2002,0.1001,4.0084
0.4686,0.8888,0.0,0.4312,0.2431,0.0,0.2431,4.0084
0.4686,0.8888,0.0,0.6468,0.0,0.0,0.0,4.6552
0.4686,0.8888,0.1166,0.0,0.0,0.0,0.0,2.8314
0.4686,0.8888,0.1166,0.0,0.0,0.2002,0.1001,2.8314
0.4686,0.8888,0.1166,0.0,0.0,0.4004,0.2002,2.8314
0.4686,0.8888,0.1166,0.0,0.2431,0.0,0.2431,2.8314
0.4686,0.8888,0.1166,0.0,0.2431,0.2002,0.3432,2.8314
0.4686,0.8888,0.1166,0.0,0.4862,0.0,0.4862,2.8314
0.4686,0.8888,0.1166,0.2156,0.0,0.0,0.0,3.4782
0.4686,0.8888,0.1166,0.2156,0.0,0.2002,0.1001,3.4782
0.4686,0.8888,0.1166,0.2156,0.2431,0.0,0.2431,3.4782
0.4686,0.8888,0.1166,0.4312,0.0,0.0,0.0,4.125
0.4686,0.8888,0.2332,0.0,0.0,0.0,0.0,2.948
0.4686,0.8888,0.2332,0.0,0.0,0.2002,0.1001,2.948
0.4686,0.8888,0.2332,0.0,0.2431,0.0,0.2431,2.948
0.4686,0.8888,0.2332,0.2156,0.0,0.0,0.0,3.5948
0.4686,0.8888,0.3498,0.0,0.0,0.0,0.0,3.0646
0.81675,0.0,0.0,0.0,0.0,0.0,0.4653,0.7029
0.7029,0.0,0.0,0.0,0.0,0.2002,0.1001,1.4058
0.7029,0.0,0.0,0.0,0.0,0.4004,0.2002,1.4058
0.7029,0.0,0.0,0.0,0.0,0.6006,0.3003,1.4058
0.7029,0.0,0.0,0.0,0.0,0.8008,0.4004,1.4058
0.7029,0.0,0.0,0.0,0.2431,0.0,0.2431,1.4058
0.7029,0.0,0.0,0.0,0.2431,0.2002,0.3432,1.4058
0.7029,0.0,0.0,0.0,0.2431,0.4004,0.4433,1.4058
0.7029,0.0,0.0,0.0,0.2431,0.6006,0.5434,1.4058
0.7029,0.0,0.0,0.0,0.2431,0.8008,0.6435,1.4058
0.7029,0.0,0.0,0.0,0.4862,0.0,0.4862,1.4058
0.7029,0.0,0.0,0.0,0.4862,0.2002,0.5863,1.4058
0.7029,0.0,0.0,0.0,0.4862,0.4004,0.6864,1.4058
0.7029,0.0,0.0,0.0,0.4862,0.6006,0.7865,1.4058
0.7029,0.0,0.0,0.0,0.4862,0.8008,0.8866,1.4058
0.7029,0.0,0.0,0.0,0.7293,0.0,0.7293,1.4058
0.7029,0.0,0.0,0.0,0.7293,0.2002,0.8294,1.4058
0.7029,0.0,0.0,0.0,0.7293,0.4004,0.9295,1.4058
0.7029,0.0,0.0,0.0,0.7293,0.6006,1.0296,1.4058
0.7029,0.0,0.0,0.0,0.9724,0.0,0.9724,1.4058
0.7029,0.0,0.0,0.0,0.9724,0.2002,1.0725,1.4058
0.7029,0.0,0.0,0.0,0.9724,0.4004,1.1726,1.4058
0.9306,0.0,0.0,0.2156,0.0,0.0,0.9306,0.6468
0.7029,0.0,0.0,0.2156,0.0,0.2002,0.1001,2.0526
0.7029,0.0,0.0,0.2156,0.0,0.4004,0.2002,2.0526
0.7029,0.0,0.0,0.2156,0.0,0.6006,0.3003,2.0526
0.7029,0.0,0.0,0.2156,0.0,0.8008,0.4004,2.0526
0.7029,0.0,0.0,0.2156,0.2431,0.0,0.2431,2.0526
0.7029,0.0,0.0,0.2156,0.2431,0.2002,0.3432,2.0526
0.7029,0.0,0.0,0.2156,0.2431,0.4004,0.4433,2.0526
0.7029,0.0,0.0,0.2156,0.2431,0.6006,0.5434,2.0526
0.7029,0.0,0.0,0.2156,0.2431,0.8008,0.6435,2.0526
0.7029,0.0,0.0,0.2156,0.4862,0.0,0.4862,2.0526
0.7029,0.0,0.0,0.2156,0.4862,0.2002,0.5863,2.0526
0.7029,0.0,0.0,0.2156,0.4862,0.4004,0.6864,2.0526
0.7029,0.0,0.0,0.2156,0.4862,0.6006,0.7865,2.0526
0.7029,0.0,0.0,0.2156,0.7293,0.0,0.7293,2.0526
0.7029,0.0,0.0,0.2156,0.7293,0.2002,0.8294,2.0526
0.7029,0.0,0.0,0.2156,0.7293,0.4004,0.9295,2.0526
0.7029,0.0,0.0,0.2156,0.9724,0.0,0.9724,2.0526
0.7029,0.0,0.0,0.2156,0.9724,0.2002,1.0725,2.0526
0.7029,0.0,0.0,0.4312,0.0,0.0,0.0,2.6994
0.7029,0.0,0.0,0.4312,0.0,0.2002,0.1001,2.6994
0.7029,0.0,0.0,0.4312,0.0,0.4004,0.2002,2.6994
0.7029,0.0,0.0,0.4312,0.0,0.6006,0.3003,2.6994
0.7029,0.0,0.0,0.4312,0.0,0.8008,0.4004,2.6994
0.7029,0.0,0.0,0.4312,0.2431,0.0,0.2431,2.6994
0.7029,0.0,0.0,0.4312,0.2431,0.2002,0.3432,2.6994
0.7029,0.0,0.0,0.4312,0.2431,0.4004,0.4433,2.6994
0.7029,0.0,0.0,0.4312,0.2431,0.6006,0.5434,2.6994
0.7029,0.0,0.0,0.4312,0.4862,0.0,0.4862,2.6994
0.7029,0.0,0.0,0.4312,0.4862,0.2002,0.5863,2.6994
0.7029,0.0,0.0,0.4312,0.4862,0.4004,0.6864,2.6994
0.7029,0.0,0.0,0.4312,0.7293,0.0,0.7293,2.6994
0.7029,0.0,0.0,0.4312,0.7293,0.2002,0.8294,2.6994
0.7029,0.0,0.0,0.4312,0.9724,0.0,0.9724,2.6994
0.7029,0.0,0.0,0.6468,0.0,0.0,0.0,3.3462
0.7029,0.0,0.0,0.6468,0.0,0.2002,0.1001,3.3462
0.7029,0.0,0.0,0.6468,0.0,0.4004,0.2002,3.3462
0.7029,0.0,0.0,0.6468,0.0,0.6006,0.3003,3.3462
0.7029,0.0,0.0,0.6468,0.2431,0.0,0.2431,3.3462
0.7029,0.0,0.0,0.6468,0.2431,0.2002,0.3432,3.3462
0.7029,0.0,0.0,0.6468,0.2431,0.4004,0.4433,3.3462
0.7029,0.0,0.0,0.6468,0.4862,0.0,0.4862,3.3462
0.7029,0.0,0.0,0.6468,0.4862,0.2002,0.5863,3.3462
0.7029,0.0,0.0,0.6468,0.7293,0.0,0.7293,3.3462
0.7029,0.0,0.0,0.8624,0.0,0.0,0.0,3.993
0.7029,0.0,0.0,0.8624,0.0,0.2002,0.1001,3.993
0.7029,0.0,0.0,0.8624,0.0,0.4004,0.2002,3.993
0.7029,0.0,0.0,0.8624,0.2431,0.0,0.2431,3.993
0.7029,0.0,0.0,0.8624,0.2431,0.2002,0.3432,3.993
0.7029,0.0,0.0,0.8624,0.4862,0.0,0.4862,3.993
0.9306,0.0,0.1166,0.0,0.0,0.0,0.9306,0.1166
0.7029,0.0,0.1166,0.0,0.0,0.2002,0.1001,1.5224
0.7029,0.0,0.1166,0.0,0.0,0.4004,0.2002,1.5224
0.7029,0.0,0.1166,0.0,0.0,0.6006,0.3003,1.5224
0.7029,0.0,0.1166,0.0,0.0,0.8008,0.4004,1.5224
0.7029,0.0,0.1166,0.0,0.2431,0.0,0.2431,1.5224
0.7029,0.0,0.1166,0.0,0.2431,0.2002,0.3432,1.5224
0.7029,0.0,0.1166,0.0,0.2431,0.4004,0.4433,1.5224
0.7029,0.0,0.1166,0.0,0.2431,0.6006,0.5434,1.5224
0.7029,0.0,0.1166,0.0,0.2431,0.8008,0.6435,1.5224
0.7029,0.0,0.1166,0.0,0.4862,0.0,0.4862,1.5224
0.7029,0.0,0.1166,0.0,0.4862,0.2002,0.5863,1.5224
0.7029,0.0,0.1166,0.0,0.4862,0.4004,0.6864,1.5224
0.7029,0.0,0.1166,0.0,0.4862,0.6006,0.7865,1.5224
0.7029,0.0,0.1166,0.0,0.7293,0.0,0.7293,1.5224
0.7029,0.0,0.1166,0.0,0.7293,0.2002,0.8294,1.5224
0.7029,0.0,0.1166,0.0,0.7293,0.4004,0.9295,1.5224
0.7029,0.0,0.1166,0.0,0.9724,0.0,0.9724,1.5224
0.7029,0.0,0.1166,0.0,0.9724,0.2002,1.0725,1.5224
0.7029,0.0,0.1166,0.2156,0.0,0.0,0.0,2.1692
0.7029,0.0,0.1166,0.2156,0.0,0.2002,0.1001,2.1692
0.7029,0.0,0.1166,0.2156,0.0,0.4004,0.2002,2.1692
0.7029,0.0,0.1166,0.2156,0.0,0.6006,0.3003,2.1692
0.7029,0.0,0.1166,0.2156,0.0,0.8008,0.4004,2.1692
0.7029,0.0,0.1166,0.2156,0.2431,0.0,0.2431,2.1692
0.7029,0.0,0.1166,0.2156,0.2431,0.2002,0.3432,2.1692
0.7029,0.0,0.1166,0.2156,0.2431,0.4004,0.4433,2.1692
0.7029,0.0,0.1166,0.2156,0.2431,0.6006,0.5434,2.1692
0.7029,0.0,0.1166,0.2156,0.4862,0.0,0.4862,2.1692
0.7029,0.0,0.1166,0.2156,0.4862,0.2002,0.5863,2.1692
0.7029,0.0,0.1166,0.2156,0.4862,0.4004,0.6864,2.1692
0.7029,0.0,0.1166,0.2156,0.7293,0.0,0.7293,2.1692
0.7029,0.0,0.1166,0.2156,0.7293,0.2002,0.8294,2.1692
0.7029,0.0,0.1166,0.2156,0.9724,0.0,0.9724,2.1692
